Adrian,002,252,252,0
Cox,002,253,253,0
Frank,002,256,256,0
Connelly,002,257,257,0
<markup>ACE Aviation Holdings Inc</markup>,003,0,3,1
Toronto Stock Exchange Units,003,226,229,0
Jazz Air Income Fund,003,231,234,0
Douglas Stanley Montreal-based,003,66,68,0
Toronto Stock Exchange,003,226,228,0
Stock Exchange Units,003,227,229,0
Jazz Air Income,003,231,233,0
Air Income Fund,003,232,234,0
Aviation Holdings,003,1,2,0
<markup>Air Canada</markup>,003,11,12,1
<markup>Air Canada</markup>,003,34,35,1
Pilots Association,003,36,37,0
Douglas Stanley,003,66,67,0
Stanley Montreal-based,003,67,68,0
<markup>Air Canada</markup>,003,84,85,1
Teamsters Canada,003,146,147,0
Halifax-based Jazz,003,165,166,0
Michel Picher,003,178,179,0
Canadian Union,003,199,200,0
Public Employees,003,202,203,0
<markup>Air Canada</markup>,003,207,208,1
Toronto Stock,003,226,227,0
Stock Exchange,003,227,228,0
Exchange Units,003,228,229,0
Jazz Air,003,231,232,0
Air Income,003,232,233,0
Income Fund,003,233,234,0
Doug Alexander,003,285,286,0
Dave Versical,003,299,300,0
Aviation,003,1,1,0
Holdings,003,2,2,0
Pilots,003,36,36,0
Association,003,37,37,0
July,003,46,46,0
July,003,51,51,0
July,003,57,57,0
Douglas,003,66,66,0
Stanley,003,67,67,0
Montreal-based,003,68,68,0
<markup>ACE</markup>,003,69,69,1
Mechanics,003,99,99,0
August,003,108,108,0
July,003,127,127,0
Jazz,003,129,129,0
<markup>ACE</markup>,003,137,137,1
Teamsters,003,146,146,0
Canada,003,147,147,0
July,003,152,152,0
July,003,157,157,0
July,003,163,163,0
Halifax-based,003,165,165,0
Jazz,003,166,166,0
Michel,003,178,178,0
Picher,003,179,179,0
Jazz,003,187,187,0
July,003,190,190,0
<markup>ACE</markup>,003,191,191,1
Canadian,003,199,199,0
Union,003,200,200,0
Public,003,202,202,0
Employees,003,203,203,0
Shares,003,211,211,0
<markup>ACE</markup>,003,213,213,1
C$251,003,215,215,0
C$3624,003,220,220,0
Toronto,003,226,226,0
Stock,003,227,227,0
Exchange,003,228,228,0
Units,003,229,229,0
Jazz,003,231,231,0
Air,003,232,232,0
Income,003,233,233,0
Fund,003,234,234,0
<markup>ACE</markup>'s,003,240,240,1
C$178,003,244,244,0
C$750,003,249,249,0
Canadian,003,252,252,0
Income,003,262,262,0
To,003,278,278,0
Doug,003,285,285,0
Alexander,003,286,286,0
Toronto,003,288,288,0
To,003,291,291,0
Dave,003,299,299,0
Versical,003,300,300,0
US District Judge Shira Scheindlin,004,185,189,0
<markup>Time Warner Cable Inc</markup>,004,155,158,1
US District Judge Shira,004,185,188,0
District Judge Shira Scheindlin,004,186,189,0
<markup>Weil Gotshal And Manges</markup>,004,266,269,1
<markup>Lehman Brothers Holdings Inc</markup>,004,332,335,1
<markup>Adelphia Communications Corp</markup>,004,3,5,1
New York There's,004,129,131,0
<markup>Time Warner Inc</markup>,004,169,171,1
US District Judge,004,185,187,0
District Judge Shira,004,186,188,0
Judge Shira Scheindlin,004,187,189,0
Time Warner Cable,004,198,200,0
Robert D Sack,004,274,276,0
Jon O Newman,004,278,280,0
David M Friedman,004,348,350,0
Martin Bienenstock,004,116,117,0
New York,004,129,130,0
York There's,004,130,131,0
Warner Cable,004,156,157,0
<markup>Comcast Corp</markup>,004,174,175,1
The Jan,004,179,180,0
US District,004,185,186,0
District Judge,004,186,187,0
Judge Shira,004,187,188,0
Shira Scheindlin,004,188,189,0
New York,004,191,192,0
Time Warner,004,198,199,0
Warner Cable,004,199,200,0
Unreasonable Bienenstock,004,260,261,0
New York,004,263,264,0
Gotshal And,004,267,268,0
Robert D,004,274,275,0
D Sack,004,275,276,0
Jon O,004,278,279,0
O Newman,004,279,280,0
America Securities,004,325,326,0
Brothers Holdings,004,333,334,0
David M,004,348,349,0
M Friedman,004,349,350,0
A,004,0,0,0
Communications,004,4,4,0
<markup>Adelphia</markup>,004,40,40,1
Jan,004,50,50,0
To,004,99,99,0
Martin,004,116,116,0
Bienenstock,004,117,117,0
New,004,129,129,0
York,004,130,130,0
There's,004,131,131,0
Warner,004,156,156,0
Cable,004,157,157,0
<markup>Adelphia</markup>,004,161,161,1
Warner,004,170,170,0
Jan,004,180,180,0
US,004,185,185,0
District,004,186,186,0
Judge,004,187,187,0
Shira,004,188,188,0
Scheindlin,004,189,189,0
New,004,191,191,0
York,004,192,192,0
Time,004,198,198,0
Warner,004,199,199,0
Cable,004,200,200,0
<markup>Adelphia</markup>,004,212,212,1
US,004,216,216,0
TV,004,218,218,0
If,004,229,229,0
<markup>Adelphia</markup>'s,004,236,236,1
<markup>Adelphia</markup>,004,249,249,1
Unreasonable,004,260,260,0
Bienenstock,004,261,261,0
New,004,263,263,0
York,004,264,264,0
Gotshal,004,267,267,0
And,004,268,268,0
Robert,004,274,274,0
D,004,275,275,0
Sack,004,276,276,0
Jon,004,278,278,0
O,004,279,279,0
Newman,004,280,280,0
<markup>Adelphia</markup>,004,282,282,1
He,004,307,307,0
America,004,320,320,0
America,004,325,325,0
Securities,004,326,326,0
Brothers,004,333,333,0
Holdings,004,334,334,0
David,004,348,348,0
M,004,349,349,0
Friedman,004,350,350,0
<markup>Adelphia</markup>'s,004,354,354,1
US Bankruptcy Judge Christopher Sontchi,005,53,57,0
Chief Executive Officer Gary Rautenstrauch,005,99,103,0
<markup>Advanced Marketing Services Inc</markup>,005,0,3,1
<markup>Baker And Taylor Inc</markup>,005,28,31,1
US Bankruptcy Judge Christopher,005,53,56,0
Bankruptcy Judge Christopher Sontchi,005,54,57,0
Chief Executive Officer Gary,005,99,102,0
Executive Officer Gary Rautenstrauch,005,100,103,0
Publishers Group West Inc,005,213,216,0
<markup>Costco Wholesale Corp</markup>,005,15,17,1
US Bankruptcy Judge,005,53,55,0
Bankruptcy Judge Christopher,005,54,56,0
Judge Christopher Sontchi,005,55,57,0
<markup>Baker And Taylor</markup>,005,77,79,1
Chief Executive Officer,005,99,101,0
Executive Officer Gary,005,100,102,0
Officer Gary Rautenstrauch,005,101,103,0
US Justice Department,005,121,123,0
Creditors Balk Details,005,171,173,0
<markup>Baker And Taylor</markup>,005,178,180,1
Publishers Group West,005,213,215,0
Group West Inc,005,214,216,0
<markup>Baker And Taylor</markup>,005,228,230,1
Marketing Services,005,1,2,0
<markup>Sam's Club</markup>,005,12,13,1
And Taylor,005,29,30,0
<markup>Advanced Marketing</markup>'s,005,41,42,1
US Bankruptcy,005,53,54,0
Bankruptcy Judge,005,54,55,0
Judge Christopher,005,55,56,0
Christopher Sontchi,005,56,57,0
Wilmington Delaware,005,62,63,0
<markup>Advanced Marketing</markup>,005,97,98,1
Chief Executive,005,99,100,0
Executive Officer,005,100,101,0
Officer Gary,005,101,102,0
Gary Rautenstrauch,005,102,103,0
San Diego-based,005,107,108,0
<markup>Advanced Marketing</markup>,005,109,110,1
US Justice,005,121,122,0
Justice Department,005,122,123,0
Exchange Commission,005,128,129,0
<markup>Advanced Marketing</markup>,005,144,145,1
Justice Department,005,156,157,0
Creditors Balk,005,171,172,0
Balk Details,005,172,173,0
Advanced Marketing,005,193,194,0
Publishers Group,005,213,214,0
Group West,005,214,215,0
West Inc,005,215,216,0
<markup>Advanced Marketing</markup>,005,225,226,1
Marketing,005,1,1,0
Services,005,2,2,0
Wholesale,005,16,16,0
And,005,29,29,0
Taylor,005,30,30,0
Terms,005,32,32,0
US,005,53,53,0
Bankruptcy,005,54,54,0
Judge,005,55,55,0
Christopher,005,56,56,0
Sontchi,005,57,57,0
Sontchi,005,60,60,0
Wilmington,005,62,62,0
Delaware,005,63,63,0
March,005,75,75,0
And,005,78,78,0
Chief,005,99,99,0
Executive,005,100,100,0
Officer,005,101,101,0
Gary,005,102,102,0
Rautenstrauch,005,103,103,0
San,005,107,107,0
Diego-based,005,108,108,0
Dec,005,115,115,0
US,005,121,121,0
Justice,005,122,122,0
Department,005,123,123,0
Securities,005,126,126,0
Exchange,005,128,128,0
Commission,005,129,129,0
Two,005,143,143,0
Justice,005,156,156,0
Department,005,157,157,0
Creditors,005,171,171,0
Balk,005,172,172,0
Details,005,173,173,0
And,005,179,179,0
Wilmington,005,188,188,0
Feb,005,190,190,0
Advanced,005,193,193,0
Marketing,005,194,194,0
Sontchi,005,199,199,0
A,005,207,207,0
Publishers,005,213,213,0
Group,005,214,214,0
West,005,215,215,0
Inc,005,216,216,0
Feb,005,221,221,0
Spokespersons,005,223,223,0
And,005,229,229,0
<markup>Delta Air Lines Inc</markup>,006,98,101,1
<markup>Air France-KLM Group</markup>,006,94,96,1
<markup>OAO Aeroflot</markup>,006,0,1,1
Air Lines,006,99,100,0
April The,006,103,104,0
Irina Dannenberg,006,132,133,0
Europe,006,4,4,0
State-controlled,006,22,22,0
<markup>Aeroflot</markup>,006,23,23,1
Moscow-based,006,31,31,0
<markup>Aeroflot</markup>,006,67,67,1
Russia,006,73,73,0
SkyTeam,006,91,91,0
France-KLM,006,95,95,0
Air,006,99,99,0
Lines,006,100,100,0
April,006,103,103,0
We,006,121,121,0
Irina,006,132,132,0
Dannenberg,006,133,133,0
Moscow,006,140,140,0
She,006,142,142,0
<markup>Aeroflot</markup>,006,153,153,1
Russian,006,161,161,0
New York Stock Exchange,007,149,152,0
BP Plc's Russia,007,22,24,0
New York Stock,007,149,151,0
York Stock Exchange,007,150,152,0
<markup>Halliburton Co</markup>,007,0,1,1
BP Plc's,007,22,23,0
Plc's Russia,007,23,24,0
<markup>OAO TNK-BP</markup>,007,34,35,1
North America,007,83,84,0
New York,007,149,150,0
York Stock,007,150,151,0
Stock Exchange,007,151,152,0
Jim Kennett,007,170,171,0
Robert Dieterich,007,184,185,0
BP,007,22,22,0
Plc's,007,23,23,0
Russia,007,24,24,0
<markup>Halliburton</markup>'s,007,26,26,1
Tyumen,007,38,38,0
Russia,007,41,41,0
Houston-based,007,48,48,0
Work,007,55,55,0
<markup>Halliburton</markup>'s,007,64,64,1
North,007,83,83,0
America,007,84,84,0
<markup>Halliburton</markup>,007,106,106,1
Russia,007,112,112,0
EZ-Pilot,007,118,118,0
<markup>Halliburton</markup>,007,128,128,1
New,007,149,149,0
York,007,150,150,0
Stock,007,151,151,0
Exchange,007,152,152,0
To,007,163,163,0
Jim,007,170,170,0
Kennett,007,171,171,0
Houston,007,173,173,0
To,007,176,176,0
Robert,007,184,184,0
Dieterich,007,185,185,0
Chief Executive Officer Chris McGurk,008,49,53,0
Chief Executive Officer Chris,008,49,52,0
Executive Officer Chris McGurk,008,50,53,0
Billionaire John Malone,008,0,2,0
Chief Executive Officer,008,49,51,0
Executive Officer Chris,008,50,52,0
Officer Chris McGurk,008,51,53,0
<markup>Walt Disney Co</markup>,008,95,97,1
<markup>Time Warner Inc</markup>'s,008,163,165,1
Nasdaq Stock Market,008,186,188,0
Billionaire John,008,0,1,0
John Malone,008,1,2,0
Overture Films,008,30,31,0
Chief Executive,008,49,50,0
Executive Officer,008,50,51,0
Officer Chris,008,51,52,0
Chris McGurk,008,52,53,0
May Malone,008,66,67,0
Universal Pictures,008,79,80,0
Andrew Baker,008,129,130,0
<markup>Cathay Financial</markup>,008,132,133,1
New York,008,136,137,0
<markup>Liberty Capital</markup>,008,140,141,1
<markup>CBS Corp</markup>'s,008,159,160,1
<markup>Liberty Capital</markup>,008,171,172,1
New York,008,182,183,0
Nasdaq Stock,008,186,187,0
Stock Market,008,187,188,0
Burbank California,008,206,207,0
Billionaire,008,0,0,0
John,008,1,1,0
Malone,008,2,2,0
Starz,008,12,12,0
Overture,008,30,30,0
Films,008,31,31,0
Chief,008,49,49,0
Executive,008,50,50,0
Officer,008,51,51,0
Chris,008,52,52,0
McGurk,008,53,53,0
Overture,008,58,58,0
March,008,64,64,0
May,008,66,66,0
Malone,008,67,67,0
Universal,008,79,79,0
Pictures,008,80,80,0
He's,008,85,85,0
Disney,008,96,96,0
Starz's,008,114,114,0
TV,008,116,116,0
It's,008,118,118,0
Andrew,008,129,129,0
Baker,008,130,130,0
New,008,136,136,0
York,008,137,137,0
Starz,008,149,149,0
Showtime,008,161,161,0
Warner,008,164,164,0
HBO,008,166,166,0
Shares,008,169,169,0
New,008,182,182,0
York,008,183,183,0
Nasdaq,008,186,186,0
Stock,008,187,187,0
Market,008,188,188,0
They've,008,191,191,0
May,008,202,202,0
<markup>Disney</markup>,008,203,203,1
Burbank,008,206,206,0
California,008,207,207,0
July,008,210,210,0
<markup>Disney</markup>,008,225,225,1
Touchstone,008,231,231,0
That,008,248,248,0
Overture,008,256,256,0
McGurk,008,264,264,0
<markup>Ambac Financial Group Inc</markup>,009,0,3,1
New York Stock Exchange,009,202,205,0
Hurricane Katrina The,009,101,103,0
New York Stock,009,202,204,0
York Stock Exchange,009,203,205,0
<markup>JPMorgan Securities Inc</markup>,009,241,243,1
New York The,009,246,248,0
Financial Group,009,1,2,0
Hurricane Katrina,009,30,31,0
New York-based,009,54,55,0
Hurricane Katrina,009,101,102,0
Katrina The,009,102,103,0
New Orleans,009,122,123,0
New York,009,202,203,0
York Stock,009,203,204,0
Stock Exchange,009,204,205,0
Andrew Wessel,009,238,239,0
New York,009,246,247,0
York The,009,247,248,0
<markup>MBIA Inc</markup>,009,256,257,1
Financial,009,1,1,0
Group,009,2,2,0
Hurricane,009,30,30,0
Katrina,009,31,31,0
Third-quarter,009,34,34,0
New,009,54,54,0
York-based,009,55,55,0
Profit,009,62,62,0
Hurricane,009,101,101,0
Katrina,009,102,102,0
New,009,122,122,0
Orleans,009,123,123,0
<markup>Ambac</markup>,009,125,125,1
<markup>Ambac's</markup>,009,130,130,1
US,009,185,185,0
<markup>Ambac</markup>,009,189,189,1
<markup>Ambac</markup>,009,191,191,1
New,009,202,202,0
York,009,203,203,0
Stock,009,204,204,0
Exchange,009,205,205,0
April,009,213,213,0
There,009,230,230,0
Andrew,009,238,238,0
Wessel,009,239,239,0
Securities,009,242,242,0
New,009,246,246,0
York,009,247,247,0
Illinois Attorney General Lisa Madigan,010,357,361,0
Illinois Attorney General Lisa,010,357,360,0
Attorney General Lisa Madigan,010,358,361,0
New York Stock Exchange,010,417,420,0
False Claims Act,010,190,192,0
Eighth-Largest Verdict The,010,241,243,0
Taxpayers Against Fraud,010,300,302,0
Illinois Attorney General,010,357,359,0
Attorney General Lisa,010,358,360,0
General Lisa Madigan,010,359,361,0
New York Stock,010,417,419,0
York Stock Exchange,010,418,420,0
<markup>Amerigroup Corp</markup>,010,0,1,1
Chicago They,010,90,91,0
Fred Cohen,010,105,106,0
Cleveland Tyson,010,125,126,0
False Claims,010,190,191,0
Claims Act,010,191,192,0
Kent Jenkins,010,235,236,0
Eighth-Largest Verdict,010,241,242,0
Verdict The,010,242,243,0
Bloomberg The,010,260,261,0
Louisiana This,010,281,282,0
Patrick Burns,010,296,297,0
Taxpayers Against,010,300,301,0
Against Fraud,010,301,302,0
Illinois Attorney,010,357,358,0
Attorney General,010,358,359,0
General Lisa,010,359,360,0
Lisa Madigan,010,360,361,0
New York,010,417,418,0
York Stock,010,418,419,0
Stock Exchange,010,419,420,0
Medicaid,010,28,28,0
US,010,41,41,0
Illinois,010,43,43,0
That,010,52,52,0
Chicago,010,90,90,0
Fred,010,105,105,0
Cohen,010,106,106,0
Chicago,010,108,108,0
Illinois,010,116,116,0
Medicaid,010,121,121,0
Cohen's,010,123,123,0
Cleveland,010,125,125,0
Tyson,010,126,126,0
Illinois,010,139,139,0
Tyson,010,151,151,0
District,010,163,163,0
Columbia,010,165,165,0
False,010,190,190,0
Claims,010,191,191,0
Act,010,192,192,0
We,010,220,220,0
<markup>Amerigroup</markup>,010,233,233,1
Kent,010,235,235,0
Jenkins,010,236,236,0
Eighth-Largest,010,241,241,0
Verdict,010,242,242,0
Bloomberg,010,260,260,0
August,010,268,268,0
Louisiana,010,281,281,0
This,010,282,282,0
Patrick,010,296,296,0
Burns,010,297,297,0
Taxpayers,010,300,300,0
Against,010,301,301,0
Fraud,010,302,302,0
Washington,010,304,304,0
Under,010,311,311,0
Burns,010,323,323,0
Today's,010,325,325,0
State,010,337,337,0
Illinois,010,339,339,0
Illinois,010,357,357,0
Attorney,010,358,358,0
General,010,359,359,0
Lisa,010,360,360,0
Madigan,010,361,361,0
August,010,376,376,0
Jenkins,010,383,383,0
Jenkins,010,395,395,0
<markup>Amerigroup</markup>,010,397,397,1
<markup>Amerigroup</markup>'s,010,406,406,1
New,010,417,417,0
York,010,418,418,0
Stock,010,419,419,0
Exchange,010,420,420,0
Cherry Hills New Jersey You,011,139,143,0
Colorado Iowa Missouri Mississippi,011,65,68,0
Cherry Hills New Jersey,011,139,142,0
Hills New Jersey You,011,140,143,0
Craig H Neilsen Foundation,011,169,172,0
<markup>JP Morgan Securities Inc</markup>,011,291,294,1
<markup>Ameristar Casinos Inc</markup>,011,2,4,1
Chairman Craig Neilsen,011,21,23,0
Nasdaq Stock Market,011,49,51,0
Colorado Iowa Missouri,011,65,67,0
Iowa Missouri Mississippi,011,66,68,0
<markup>Penn Capital Management</markup>,011,101,103,1
Cherry Hills New,011,139,141,0
Hills New Jersey,011,140,142,0
New Jersey You,011,141,143,0
Craig H Neilsen,011,169,171,0
H Neilsen Foundation,011,170,172,0
CEO Gordon Kanofsky,011,254,256,0
Ray Neilsen Neilsen's,011,262,264,0
Drawing Interest There,011,272,274,0
Chairman Craig,011,21,22,0
Craig Neilsen,011,22,23,0
Las Vegas-based,011,38,39,0
Nasdaq Stock,011,49,50,0
Stock Market,011,50,51,0
Colorado Iowa,011,65,66,0
Iowa Missouri,011,66,67,0
Missouri Mississippi,011,67,68,0
Nevada Neilsen,011,70,71,0
Eric Green,011,95,96,0
Cherry Hills,011,139,140,0
Hills New,011,140,141,0
New Jersey,011,141,142,0
Jersey You,011,142,143,0
Craig H,011,169,170,0
H Neilsen,011,170,171,0
Neilsen Foundation,011,171,172,0
Kathy Callahan,011,209,210,0
Las Vegas-based,011,233,234,0
John Boushy,011,247,248,0
CEO Gordon,011,254,255,0
Gordon Kanofsky,011,255,256,0
Ray Neilsen,011,262,263,0
Neilsen Neilsen's,011,263,264,0
Drawing Interest,011,272,273,0
Interest There,011,273,274,0
Mario Kontomerkos,011,286,287,0
Morgan Securities,011,292,293,0
Oliver Staley,011,309,310,0
New York,011,312,313,0
Michael Nol,011,324,325,0
Shares,011,0,0,0
Casinos,011,3,3,0
Chairman,011,21,21,0
Craig,011,22,22,0
Neilsen,011,23,23,0
Las,011,38,38,0
Vegas-based,011,39,39,0
Nasdaq,011,49,49,0
Stock,011,50,50,0
Market,011,51,51,0
<markup>Ameristar</markup>,011,61,61,1
Colorado,011,65,65,0
Iowa,011,66,66,0
Missouri,011,67,67,0
Mississippi,011,68,68,0
Nevada,011,70,70,0
Neilsen,011,71,71,0
Eric,011,95,95,0
Green,011,96,96,0
Capital,011,102,102,0
We're,011,110,110,0
Green,011,134,134,0
Cherry,011,139,139,0
Hills,011,140,140,0
New,011,141,141,0
Jersey,011,142,142,0
You,011,143,143,0
In,011,158,158,0
<markup>Ameristar</markup>,011,161,161,1
Neilsen's,011,165,165,0
Craig,011,169,169,0
H,011,170,170,0
Neilsen,011,171,171,0
Foundation,011,172,172,0
<markup>Ameristar</markup>,011,188,188,1
Neilsen,011,193,193,0
Kathy,011,209,209,0
Callahan,011,210,210,0
Neilsen,011,212,212,0
He,011,220,220,0
Ray,011,226,226,0
Jaime,011,229,229,0
Amanda,011,231,231,0
Las,011,233,233,0
Vegas-based,011,234,234,0
<markup>Ameristar</markup>'s,011,241,241,1
John,011,247,247,0
Boushy,011,248,248,0
CEO,011,254,254,0
Gordon,011,255,255,0
Kanofsky,011,256,256,0
<markup>Ameristar</markup>'s,011,257,257,1
Ray,011,262,262,0
Neilsen,011,263,263,0
Neilsen's,011,264,264,0
Drawing,011,272,272,0
Interest,011,273,273,0
There,011,274,274,0
<markup>Ameristar</markup>,011,282,282,1
Mario,011,286,286,0
Kontomerkos,011,287,287,0
Morgan,011,292,292,0
Securities,011,293,293,0
To,011,302,302,0
Oliver,011,309,309,0
Staley,011,310,310,0
New,011,312,312,0
York,011,313,313,0
To,011,316,316,0
Michael,011,324,324,0
Nol,011,325,325,0
Chief Financial Officer Matt Moran,012,71,75,0
Chief Executive Officer David Drumm,012,82,86,0
<markup>Anglo Irish Bank Plc</markup>,012,0,3,1
Chief Financial Officer Matt,012,71,74,0
Financial Officer Matt Moran,012,72,75,0
Chief Executive Officer David,012,82,85,0
Executive Officer David Drumm,012,83,86,0
<markup>Allied Irish Banks Plc</markup>,012,104,107,1
Chief Financial Officer,012,71,73,0
Financial Officer Matt,012,72,74,0
Officer Matt Moran,012,73,75,0
Chief Executive Officer,012,82,84,0
Executive Officer David,012,83,85,0
Officer David Drumm,012,84,86,0
Bigger Loan Book,012,195,197,0
Irish Bank,012,1,2,0
Chief Financial,012,71,72,0
Financial Officer,012,72,73,0
Officer Matt,012,73,74,0
Matt Moran,012,74,75,0
Chief Executive,012,82,83,0
Executive Officer,012,83,84,0
Officer David,012,84,85,0
David Drumm,012,85,86,0
Irish Banks,012,105,106,0
<markup>Anglo Irish</markup>,012,117,118,1
David Odlum,012,139,140,0
<markup>NCB Stockbrokers</markup>,012,144,145,1
Bigger Loan,012,195,196,0
Loan Book,012,196,197,0
<markup>Anglo Irish</markup>,012,198,199,1
<markup>Anglo Irish</markup>,012,254,255,1
Ireland The,012,281,282,0
Irish,012,1,1,0
Bank,012,2,2,0
Ireland's,012,4,4,0
Net,012,22,22,0
February,012,35,35,0
Dublin-based,012,42,42,0
Chief,012,71,71,0
Financial,012,72,72,0
Officer,012,73,73,0
Matt,012,74,74,0
Moran,012,75,75,0
Chief,012,82,82,0
Executive,012,83,83,0
Officer,012,84,84,0
David,012,85,85,0
Drumm,012,86,86,0
Ireland,012,101,101,0
Irish,012,105,105,0
Banks,012,106,106,0
Ireland,012,109,109,0
David,012,139,139,0
Odlum,012,140,140,0
Dublin,012,147,147,0
There's,012,158,158,0
Dublin,012,178,178,0
May,012,182,182,0
Bigger,012,195,195,0
Loan,012,196,196,0
Book,012,197,197,0
Oct,012,215,215,0
Ireland,012,281,281,0
UK,012,292,292,0
US,012,295,295,0
<markup>Audley Capital Advisors LLP</markup>,013,64,67,1
<markup>Cycladic Capital LLP</markup>,013,27,29,1
Bad Oeynhausen Germany-based,013,52,54,0
<markup>Balda AG</markup>,013,0,1,1
Bad Oeynhausen,013,52,53,0
Oeynhausen Germany-based,013,53,54,0
Capital Advisors,013,65,66,0
The London-based,013,82,83,0
Julian Treger,013,88,89,0
Stefanie Haxel,013,201,202,0
Malcolm Fried,013,215,216,0
Capital,013,28,28,0
<markup>Balda</markup>'s,013,48,48,1
Bad,013,52,52,0
Oeynhausen,013,53,53,0
Germany-based,013,54,54,0
OTS,013,61,61,0
Capital,013,65,65,0
Advisors,013,66,66,0
