The Canadian,203,174,175,0
<markup>Jazz Air</markup>,203,197,198,1
<markup>ACE Aviation</markup>,203,205,206,1
Joseph Randell,203,214,215,0
Canadian,203,18,18,0
Montie,203,25,25,0
Brewer,203,26,26,0
Canadian,203,42,42,0
Brewer,203,45,45,0
Mont,203,52,52,0
Tremblant,203,53,53,0
Quebec,203,54,54,0
Aviation,203,62,62,0
Montreal,203,69,69,0
Canadians,203,70,70,0
Sept,203,85,85,0
Overnight,203,99,99,0
Canadian,203,126,126,0
Canadian,203,136,136,0
Francois,203,152,152,0
Laurin,203,153,153,0
Canadian,203,175,175,0
Laurin,203,181,181,0
Joseph,203,214,214,0
Randell,203,215,215,0
The International Air Transport Association,204,160,164,0
<markup>ACE Aviation Holdings Inc</markup>,204,89,92,1
The International Air Transport,204,160,163,0
International Air Transport Association,204,161,164,0
Federal Aviation Administration,204,140,142,0
The International Air,204,160,162,0
International Air Transport,204,161,163,0
Air Transport Association,204,162,164,0
<markup>Air Canada</markup>,204,0,1,1
<markup>Air Canada</markup>,204,83,84,1
Aviation Holdings,204,90,91,0
US The,204,123,124,0
Federal Aviation,204,140,141,0
Aviation Administration,204,141,142,0
<markup>Air Canada</markup>,204,143,144,1
Peter Fitzpatrick,204,146,147,0
Les Dorr,204,151,152,0
The International,204,160,161,0
International Air,204,161,162,0
Air Transport,204,162,163,0
Transport Association,204,163,164,0
Passengers,204,30,30,0
Web,204,41,41,0
Users,204,60,60,0
Aviation,204,90,90,0
Aviation,204,141,141,0
Administration,204,142,142,0
Peter,204,146,146,0
Fitzpatrick,204,147,147,0
Les,204,151,151,0
Dorr,204,152,152,0
Air,204,162,162,0
Transport,204,163,163,0
Association,204,164,164,0
That,204,180,180,0
<markup>Allianz SE</markup>,205,0,1,1
ALV Europe,205,2,3,0
Michael Diekmann,205,58,59,0
<markup>Dresdner Bank</markup>,205,101,102,1
<markup>Goldman Sachs</markup>,205,158,159,1
Richard Burden,205,161,162,0
Kemide Senbanjo,205,164,165,0
Michael,205,58,58,0
Diekmann,205,59,59,0
Net,205,68,68,0
<markup>Allianz</markup>,205,72,72,1
Operating,205,103,103,0
<markup>Allianz</markup>,205,137,137,1
Richard,205,161,161,0
Burden,205,162,162,0
Kemide,205,164,164,0
Senbanjo,205,165,165,0
This,205,173,173,0
<markup>Allianz</markup>,205,193,193,1
Frankfurt,205,201,201,0
<markup>Ambac Financial Group Inc</markup>,206,0,3,1
Sean T Leonard,206,70,72,0
Band-Aid Robert Haines,206,164,166,0
Financial Group,206,1,2,0
Michael Callen,206,65,66,0
Sean T,206,70,71,0
T Leonard,206,71,72,0
Band-Aid Robert,206,164,165,0
Robert Haines,206,165,166,0
<markup>CreditSights Inc</markup>,206,170,171,1
Television Haines,206,186,187,0
<markup>Ambac</markup>,206,34,34,1
New,206,43,43,0
Michael,206,65,65,0
Callen,206,66,66,0
Sean,206,70,70,0
Leonard,206,72,72,0
New,206,88,88,0
<markup>Ambac</markup>,206,90,90,1
While,206,100,100,0
<markup>Ambac</markup>,206,117,117,1
<markup>Ambac</markup>,206,125,125,1
Band-Aid,206,164,164,0
Robert,206,165,165,0
Haines,206,166,166,0
New,206,178,178,0
Television,206,186,186,0
Haines,206,187,187,0
<markup>Ambac</markup>,206,194,194,1
US Federal Reserve,207,20,22,0
The Federal Reserve,207,60,62,0
<markup>Amerigroup Corp</markup>,207,0,1,1
US Federal,207,20,21,0
Federal Reserve,207,21,22,0
PR Newswire,207,42,43,0
<markup>Virginia Beach</markup>,207,47,48,1
The Federal,207,60,61,0
Federal Reserve,207,61,62,0
Washington DC,207,99,100,0
Americans,207,11,11,0
Reserve,207,22,22,0
Full-year,207,28,28,0
<markup>Amerigroup</markup>,207,38,38,1
Newswire,207,43,43,0
Reserve,207,62,62,0
<markup>Amerigroup</markup>,207,87,87,1
<markup>Antisoma Plc</markup>,208,0,1,1
<markup>Novartis AG</markup>,208,10,11,1
London The,208,136,137,0
Swiss,208,19,19,0
<markup>Antisoma</markup>,208,55,55,1
<markup>Novartis</markup>,208,61,61,1
<markup>Antisoma</markup>,208,68,68,1
<markup>Novartis</markup>,208,81,81,1
Switzerland's,208,82,82,0
<markup>Antisoma</markup>,208,90,90,1
<markup>Novartis</markup>,208,113,113,1
<markup>Antisoma</markup>,208,128,128,1
<markup>Bally Technologies Inc</markup>,209,0,2,1
<markup>International Game Technology</markup>,209,23,25,1
<markup>Shuffle Master Inc</markup>,209,27,29,1
US District Court,209,34,36,0
US District,209,34,35,0
District Court,209,35,36,0
<markup>Shuffle Master</markup>,209,69,70,1
Technologies,209,1,1,0
Game,209,24,24,0
Master,209,28,28,0
District,209,35,35,0
Court,209,36,36,0
Nevada,209,38,38,0
<markup>Bally</markup>,209,40,40,1
<markup>Bally</markup>,209,56,56,1
<markup>IGT</markup>,209,66,66,1
<markup>Bally</markup>,209,80,80,1
<markup>Bally</markup>,209,81,81,1
<markup>IGT</markup>,209,83,83,1
Two,209,111,111,0
<markup>Bally</markup>,209,125,125,1
Las,209,128,128,0
Vegas,209,129,129,0
New,209,141,141,0
<markup>China Construction Bank Corp</markup>,210,85,88,1
<markup>HSBC Holdings Plc</markup>,210,7,9,1
And Commercial Bank,210,78,80,0
And Commercial,210,78,79,0
Commercial Bank,210,79,80,0
Construction Bank,210,86,87,0
Communications,210,2,2,0
Hong,210,62,62,0
Kong,210,63,63,0
China's,210,71,71,0
Commercial,210,79,79,0
Construction,210,86,86,0
China's,210,94,94,0
Hong,210,108,108,0
Kong,210,109,109,0
Community Relations Ian Wood,211,38,41,0
<markup>BHP Billiton Ltd</markup>,211,0,2,1
Community Relations Ian,211,38,40,0
Relations Ian Wood,211,39,41,0
Spencer Gulf Production,211,168,170,0
<markup>WMC Resources Ltd</markup>,211,247,249,1
Olympic Dam,211,20,21,0
Australia Access,211,24,25,0
Community Relations,211,38,39,0
Relations Ian,211,39,40,0
Ian Wood,211,40,41,0
Olympic Dam,211,77,78,0
Spencer Gulf,211,138,139,0
Roxby Downs,211,141,142,0
South Australia,211,144,145,0
Illtud Harri,211,151,152,0
Roxby Downs,211,157,158,0
Spencer Gulf,211,168,169,0
Gulf Production,211,169,170,0
Marius Kloppers,211,194,195,0
Olympic Dam,211,242,243,0
Billiton,211,1,1,0
Olympic,211,20,20,0
Dam,211,21,21,0
Access,211,25,25,0
<markup>BHP</markup>,211,34,34,1
Vice,211,35,35,0
Community,211,38,38,0
Relations,211,39,39,0
Ian,211,40,40,0
Wood,211,41,41,0
To,211,50,50,0
Wood,211,62,62,0
Olympic,211,77,77,0
Dam,211,78,78,0
<markup>BHP</markup>,211,90,90,1
Sept,211,127,127,0
Spencer,211,138,138,0
Gulf,211,139,139,0
Roxby,211,141,141,0
Downs,211,142,142,0
South,211,144,144,0
<markup>BHP</markup>,211,147,147,1
Illtud,211,151,151,0
Harri,211,152,152,0
Roxby,211,157,157,0
Downs,211,158,158,0
Spencer,211,168,168,0
Gulf,211,169,169,0
Production,211,170,170,0
<markup>BHP</markup>,211,190,190,1
Marius,211,194,194,0
Kloppers,211,195,195,0
<markup>BHP</markup>,211,210,210,1
Times,211,228,228,0
<markup>BHP</markup>,211,238,238,1
Olympic,211,242,242,0
Dam,211,243,243,0
<markup>Bright Dairy And Food Co</markup>,212,0,4,1
Dairy And Food,212,1,3,0
The National Development,212,165,167,0
<markup>Sanlu Group Co</markup>,212,186,188,1
Dairy And,212,1,2,0
And Food,212,2,3,0
The National,212,165,166,0
National Development,212,166,167,0
<markup>Bright Dairy</markup>,212,182,183,1
<markup>Bright Dairy</markup>,212,196,197,1
<markup>Nestle SA</markup>,212,274,275,1
Dairy,212,1,1,0
Food,212,3,3,0
China's,212,145,145,0
National,212,166,166,0
Development,212,167,167,0
Reform,212,169,169,0
China's,212,171,171,0
Net,212,223,223,0
Supermodel Bundchen Joins Hedge Fund,213,159,163,0
<markup>Procter And Gamble Co</markup>,213,121,124,1
Supermodel Bundchen Joins Hedge,213,159,162,0
Bundchen Joins Hedge Fund,213,160,163,0
Porto Alegre Brazil It's,213,223,226,0
Supermodel Bundchen Joins,213,159,161,0
Bundchen Joins Hedge,213,160,162,0
Joins Hedge Fund,213,161,163,0
Trade Weighted Dollar,213,197,199,0
Porto Alegre Brazil,213,223,225,0
Alegre Brazil It's,213,224,226,0
Gisele Bundchen,213,2,3,0
Patricia Bundchen,213,45,46,0
Bundchen's Web,213,52,53,0
US The,213,90,91,0
And Gamble,213,122,123,0
Supermodel Bundchen,213,159,160,0
Bundchen Joins,213,160,161,0
Joins Hedge,213,161,162,0
Hedge Fund,213,162,163,0
Dumping Dollars,213,165,166,0
Warren Buffett,213,173,174,0
Bill Gross,213,176,177,0
The US,213,184,185,0
Trade Weighted,213,197,198,0
Weighted Dollar,213,198,199,0
Patricia Bundchen,213,212,213,0
Alegre Brazil,213,224,225,0
Brazil It's,213,225,226,0
Brazilian,213,0,0,0
Gisele,213,2,2,0
Bundchen,213,3,3,0
Bundchen,213,19,19,0
Forbes,213,21,21,0
Patricia,213,45,45,0
Bundchen,213,46,46,0
Bundchen's,213,52,52,0
Web,213,53,53,0
Brazilian,213,73,73,0
Turkish,213,76,76,0
Japanese,213,84,84,0
Two,213,86,86,0
Sept,213,99,99,0
Brazilian,213,106,106,0
Veja,213,108,108,0
Bundchen's,213,111,111,0
Gamble,213,123,123,0
Pantene,213,127,127,0
Bundchen,213,152,152,0
Supermodel,213,159,159,0
Bundchen,213,160,160,0
Joins,213,161,161,0
Hedge,213,162,162,0
Dumping,213,165,165,0
Dollars,213,166,166,0
Buffett,213,174,174,0
Bill,213,176,176,0
Gross,213,177,177,0
Trade,213,197,197,0
Weighted,213,198,198,0
Dollar,213,199,199,0
It's,213,205,205,0
Patricia,213,212,212,0
Bundchen,213,213,213,0
It's,213,226,226,0
Brazilian,213,228,228,0
Pantene,213,236,236,0
<markup>St Jude Medical Inc</markup>,214,26,29,1
<markup>Cambridge Heart Inc</markup>,214,0,2,1
Robert P Khederian,214,149,151,0
Jude Medical,214,27,28,0
<markup>Cambridge Heart</markup>,214,37,38,1
<markup>The Bedford</markup>,214,81,82,1
<markup>Cambridge Heart</markup>,214,108,109,1
<markup>St Jude</markup>,214,114,115,1
March It,214,120,121,0
Robert P,214,149,150,0
P Khederian,214,150,151,0
<markup>Cambridge Heart</markup>,214,156,157,1
Heart,214,1,1,0
Jude,214,27,27,0
Medical,214,28,28,0
Massachusetts,214,83,83,0
T-wave,214,89,89,0
Robert,214,149,149,0
Khederian,214,151,151,0
<markup>Baltic Beverages Holdings AB</markup>,215,86,89,1
<markup>Scottish And Newcastle Plc</markup>,215,128,131,1
Joergen Buhl Rasmussen,215,8,10,0
Nils Smedegaard Andersen,215,17,19,0
<markup>AP Moeller-Maersk A/S</markup>,215,61,63,1
<markup>Handelsbanken Capital Markets</markup>,215,159,161,1
<markup>Scottish And Newcastle</markup>,215,206,208,1
<markup>Carlsberg A/S</markup>,215,0,1,1
Joergen Buhl,215,8,9,0
Buhl Rasmussen,215,9,10,0
Nils Smedegaard,215,17,18,0
Smedegaard Andersen,215,18,19,0
Buhl Rasmussen,215,32,33,0
Buhl Rasmussen,215,70,71,0
Beverages Holdings,215,87,88,0
<markup>Gillette Co</markup>,215,114,115,1
And Newcastle,215,129,130,0
<markup>Baltic Beverages</markup>,215,145,146,1
Kitty Gron,215,153,154,0
Nordic,215,5,5,0
Joergen,215,8,8,0
Buhl,215,9,9,0
Rasmussen,215,10,10,0
Nils,215,17,17,0
Smedegaard,215,18,18,0
Andersen,215,19,19,0
Buhl,215,32,32,0
Rasmussen,215,33,33,0
Valby,215,42,42,0
Andersen,215,47,47,0
Danish,215,58,58,0
Moeller-Maersk,215,62,62,0
<markup>Carlsberg</markup>,215,69,69,1
Buhl,215,70,70,0
Rasmussen,215,71,71,0
Beverages,215,87,87,0
Russia's,215,93,93,0
<markup>Carlsberg</markup>,215,98,98,1
European,215,105,105,0
Surging,215,116,116,0
<markup>Carlsberg</markup>,215,124,124,1
Kitty,215,153,153,0
Gron,215,154,154,0
Carlsberg,215,178,178,0
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,254,257,1
Jens Peter Skaarup,216,163,165,0
Renaissance Capital Brewing,216,239,241,0
<markup>Anheuser- Busch Cos</markup>,216,270,272,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
The European,216,30,31,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,163,164,0
Peter Skaarup,216,164,165,0
Renaissance Capital,216,239,240,0
Capital Brewing,216,240,241,0
<markup>SABMiller Plc</markup>,216,245,246,1
Coors Brewing,216,255,256,0
Danish,216,5,5,0
European,216,8,8,0
Foster's,216,25,25,0
Strongbow,216,28,28,0
European,216,31,31,0
European,216,35,35,0
Union's,216,36,36,0
<markup>Carlsberg</markup>,216,61,61,1
Dutch,216,68,68,0
<markup>SAndN</markup>,216,75,75,1
Danish,216,87,87,0
Beverages,216,93,93,0
Holding,216,94,94,0
Dutch,216,98,98,0
SAndN,216,101,101,0
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>,216,125,125,1
Irish,216,141,141,0
<markup>Carlsberg</markup>,216,161,161,1
Jens,216,163,163,0
Peter,216,164,164,0
Skaarup,216,165,165,0
<markup>SAndN</markup>,216,184,184,1
<markup>SAndN</markup>,216,194,194,1
<markup>Carlsberg</markup>,216,196,196,1
<markup>BBH</markup>,216,198,198,1
Baltika,216,215,215,0
Nevskoye,216,217,217,0
Retail,216,219,219,0
Renaissance,216,239,239,0
Brewing,216,241,241,0
Coors,216,255,255,0
Brewing,216,256,256,0
Busch,216,271,271,0
Jose Luis Duran,217,71,73,0
Billionaire Bernard Arnault,217,77,79,0
<markup>Colony Capital LLC</markup>,217,86,88,1
<markup>Halley family</markup>,217,1,2,1
<markup>Carrefour SA</markup>,217,18,19,1
CA Europe's,217,20,21,0
<markup>Halley family</markup>,217,27,28,1
<markup>Halley family</markup>,217,50,51,1
Jose Luis,217,71,72,0
Luis Duran,217,72,73,0
Billionaire Bernard,217,77,78,0
Bernard Arnault,217,78,79,0
<markup>Arnault Groupe</markup>,217,81,82,1
<markup>Blue Capital</markup>,217,100,101,1
<markup>Blue Capital</markup>,217,102,103,1
Europe's,217,21,21,0
Members,217,24,24,0
<markup>Carrefour</markup>,217,38,38,1
<markup>Carrefour</markup>,217,58,58,1
Jose,217,71,71,0
Luis,217,72,72,0
Duran,217,73,73,0
Billionaire,217,77,77,0
Bernard,217,78,78,0
Arnault,217,79,79,0
<markup>Carrefour</markup>,217,93,93,1
<markup>Carrefour</markup>,217,111,111,1
<markup>Carrefour</markup>,217,133,133,1
<markup>Cell Genesys Inc</markup>,218,0,2,1
<markup>Takeda Pharmaceutical Co</markup>,218,28,30,1
The South San,218,31,33,0
The South,218,31,32,0
South San,218,32,33,0
<markup>Cell Genesys</markup>,218,86,87,1
Pamela Bassett,218,153,154,0
Cantor Fitzgerald,218,158,159,0
Genesys,218,1,1,0
Nasdaq,218,11,11,0
Pharmaceutical,218,29,29,0
South,218,32,32,0
New,218,47,47,0
<markup>Takeda</markup>,218,60,60,1
<markup>Takeda</markup>,218,93,93,1
Pamela,218,153,153,0
Bassett,218,154,154,0
Cantor,218,158,158,0
Fitzgerald,218,159,159,0
New,218,161,161,0
Bassett,218,205,205,0
<markup>Central European Media Enterprises Ltd</markup>,219,0,4,1
<markup>Central European Media Enterprises</markup>,219,82,85,1
European Media Enterprises,219,1,3,0
European Media,219,1,2,0
Media Enterprises,219,2,3,0
Hamilton Bermuda-registered,219,46,47,0
European Media,219,83,84,0
Ukraine Results,219,133,134,0
Michael Garin,219,151,152,0
European,219,1,1,0
Media,219,2,2,0
Enterprises,219,3,3,0
Bermuda-registered,219,47,47,0
Sales,219,72,72,0
European,219,83,83,0
Media,219,84,84,0
Results,219,134,134,0
Michael,219,151,151,0
Garin,219,152,152,0
Ukrainian,219,167,167,0
Operating,219,169,169,0
Earnings,219,187,187,0
Web,219,212,212,0
<markup>Centro Properties Group</markup>,220,0,2,1
MSCI MXWO World,220,230,232,0
Andrew Scott,220,27,28,0
Melbourne The,220,55,56,0
Roosevelt Mall,220,93,94,0
Clearwater Mall,220,98,99,0
Paul Xiradis,220,124,125,0
Ausbil Dexia,220,132,133,0
Sydney They,220,135,136,0
MSCI MXWO,220,230,231,0
MXWO World,220,231,232,0
Properties,220,1,1,0
Andrew,220,27,27,0
Scott,220,28,28,0
Scott,220,48,48,0
<markup>Centro</markup>,220,85,85,1
Mall,220,94,94,0
Mall,220,99,99,0
Scott,220,103,103,0
There's,220,114,114,0
<markup>Centro</markup>,220,120,120,1
Paul,220,124,124,0
Xiradis,220,125,125,0
Ausbil,220,132,132,0
Dexia,220,133,133,0
<markup>Centro</markup>,220,155,155,1
This,220,185,185,0
<markup>Centro</markup>,220,200,200,1
<markup>Centro</markup>,220,222,222,1
World,220,232,232,0
German-traded,220,238,238,0
<markup>Centro Properties Group</markup>,221,0,2,1
Properties,221,1,1,0
<markup>Centro</markup>,221,20,20,1
Melbourne-,221,38,38,0
Borrowing,221,54,54,0
<markup>Centro</markup>,221,85,85,1
<markup>Centro</markup>,221,113,113,1
Since,221,147,147,0
<markup>Centro</markup>,221,169,169,1
s<markup>Chongqing Changan Automobile Co</markup>,222,0,3,1
<markup>Ford Motor Co</markup>,222,9,11,1
<markup>Mazda Motor Corp</markup>,222,14,16,1
<markup>Guodu Securities Co</markup>,222,155,157,1
Changan Automobile,222,1,2,0
Xu Caihua,222,161,162,0
Changan,222,1,1,0
Automobile,222,2,2,0
Chinese,222,6,6,0
Motor,222,10,10,0
Motor,222,15,15,0
Focus,222,32,32,0
Net,222,35,35,0
Chinese,222,71,71,0
Operating,222,74,74,0
<markup>Changan</markup>,222,94,94,1
Auto's,222,95,95,0
<markup>Ford</markup>,222,98,98,1
<markup>Mazda</markup>,222,100,100,1
China's,222,114,114,0
Focus,222,121,121,0
Last,222,123,123,0
<markup>Ford</markup>,222,137,137,1
Mondeo,222,138,138,0
<markup>Changan</markup>,222,144,144,1
Xu,222,161,161,0
Caihua,222,162,162,0
Mondeo,222,177,177,0
<markup>China Banking Regulatory Commission</markup>,223,51,54,1
<markup>China Construction Bank Corp</markup>,223,140,143,1
And Commercial Bank,223,18,20,0
And Commercial,223,18,19,0
Commercial Bank,223,19,20,0
Liu Mingkang,223,46,47,0
Banking Regulatory,223,52,53,0
A July,223,93,94,0
Construction Bank,223,141,142,0
Commercial,223,19,19,0
Chinese,223,27,27,0
Liu,223,46,46,0
Mingkang,223,47,47,0
Banking,223,52,52,0
Regulatory,223,53,53,0
Web,223,69,69,0
China's,223,72,72,0
Assets,223,111,111,0
Chinese,223,113,113,0
<markup>ICBC</markup>,223,128,128,1
Construction,223,141,141,0
Communications,223,148,148,0
Domestic,223,196,196,0
Chinese,223,222,222,0
<markup>China Life Insurance Co</markup>,224,0,3,1
<markup>China Development Bank</markup>,224,16,18,1
Chairman Yang Chao,224,19,21,0
National People's Congress,224,43,45,0
Life Insurance,224,1,2,0
Chairman Yang,224,19,20,0
Yang Chao,224,20,21,0
National People's,224,43,44,0
People's Congress,224,44,45,0
Beijing Domestic,224,48,49,0
Yang I,224,57,58,0
<markup>Agricultural Bank</markup>,224,67,68,1
<markup>China Development</markup>,224,70,71,1
<markup>China Life</markup>,224,92,93,1
<markup>Chinas Life</markup>,224,137,138,1
<markup>China Life</markup>,224,154,155,1
Life,224,1,1,0
Insurance,224,2,2,0
Development,224,17,17,0
Chairman,224,19,19,0
Yang,224,20,20,0
Chao,224,21,21,0
Yang,224,36,36,0
National,224,43,43,0
People's,224,44,44,0
Congress,224,45,45,0
Domestic,224,49,49,0
Yang,224,57,57,0
I'm,224,73,73,0
China's,224,77,77,0
Yang,224,112,112,0
Future,224,130,130,0
Yang,224,153,153,0
Beverage Digest The Odwalla,225,147,150,0
Odwalla Serious Energy,225,31,33,0
Beverage Digest The,225,108,110,0
Beverage Digest The,225,147,149,0
Digest The Odwalla,225,148,150,0
<markup>Red Bull GmbH</markup>,225,197,199,1
<markup>Hansen Natural Corp</markup>,225,203,205,1
<markup>Coca-Cola Co</markup>,225,0,1,1
Odwalla Serious,225,31,32,0
Serious Energy,225,32,33,0
Full Throttle,225,97,98,0
Tab Energy,225,100,101,0
Beverage Digest,225,108,109,0
Digest The,225,109,110,0
Beverage Digest,225,147,148,0
Digest The,225,148,149,0
The Odwalla,225,149,150,0
Ray Crockett,225,186,187,0
Monster Energy,225,207,208,0
Odwalla,225,16,16,0
Odwalla,225,31,31,0
Serious,225,32,32,0
Energy,225,33,33,0
<markup>Coca-Cola</markup>,225,44,44,1
<markup>Coca-Cola</markup>,225,62,62,1
<markup>Coca-Cola</markup>,225,82,82,1
Full,225,97,97,0
Throttle,225,98,98,0
Tab,225,100,100,0
Energy,225,101,101,0
Beverage,225,108,108,0
Digest,225,109,109,0
North,225,121,121,0
<markup>Coca-Cola</markup>,225,123,123,1
Classic,225,124,124,0
Beverage,225,147,147,0
Digest,225,148,148,0
Odwalla,225,150,150,0
Some,225,170,170,0
<markup>Coca-Cola</markup>,225,184,184,1
Ray,225,186,186,0
Crockett,225,187,187,0
Bull,225,198,198,0
Natural,225,204,204,0
Monster,225,207,207,0
Energy,225,208,208,0
<markup>Coca-Cola</markup>,225,215,215,1
New,225,228,228,0
The Markit CDX North America,226,31,35,0
Markit CDX North America Investment,226,32,36,0
CDX North America Investment Grade,226,33,37,0
The Markit CDX North,226,31,34,0
Markit CDX North America,226,32,35,0
CDX North America Investment,226,33,36,0
North America Investment Grade,226,34,37,0
<markup>Goldman Sachs Group Inc</markup>,226,231,234,1
The Markit CDX,226,31,33,0
Markit CDX North,226,32,34,0
CDX North America,226,33,35,0
North America Investment,226,34,36,0
America Investment Grade,226,35,37,0
<markup>Deutsche Bank AG</markup>,226,64,66,1
New York The,226,68,70,0
<markup>Standard And Poor</markup>,226,135,137,1
Markit LCDX Series,226,219,221,0
The Markit,226,31,32,0
Markit CDX,226,32,33,0
CDX North,226,33,34,0
America Investment,226,35,36,0
Investment Grade,226,36,37,0
York The,226,69,70,0
The CDX,226,96,97,0
David Wyss,226,129,130,0
Markit LCDX,226,219,220,0
LCDX Series,226,220,221,0
Sachs Group,226,232,233,0
Markit,226,32,32,0
North,226,34,34,0
Investment,226,36,36,0
Grade,226,37,37,0
New,226,68,68,0
Wyss,226,130,130,0
New,226,140,140,0
You've,226,148,148,0
Supply,226,164,164,0
Economists,226,184,184,0
Fifty,226,199,199,0
Markit,226,219,219,0
Series,226,221,221,0
Sachs,226,232,232,0
Managing Member Peter K Seldin,227,110,114,0
<markup>Centennial Energy Partners LLC</markup>,227,10,13,1
Managing Member Peter K,227,110,113,0
Member Peter K Seldin,227,111,114,0
<markup>Compton Petroleum Corp</markup>,227,0,2,1
Managing Member Peter,227,110,112,0
Member Peter K,227,111,113,0
Peter K Seldin,227,112,114,0
Chairman Melvin Belich,227,121,123,0
<markup>Centennial Energy Partners</markup>,227,167,169,1
Energy Partners,227,11,12,0
Managing Member,227,110,111,0
Member Peter,227,111,112,0
Peter K,227,112,113,0
K Seldin,227,113,114,0
Chairman Melvin,227,121,122,0
Melvin Belich,227,122,123,0
Ernest Sapieha,227,128,129,0
Petroleum,227,1,1,0
Energy,227,11,11,0
Canadian,227,19,19,0
<markup>Compton</markup>,227,29,29,1
About,227,48,48,0
Shares,227,64,64,0
<markup>Compton</markup>,227,66,66,1
<markup>Compton</markup>,227,92,92,1
<markup>Centennial</markup>,227,109,109,1
Managing,227,110,110,0
Member,227,111,111,0
Peter,227,112,112,0
Seldin,227,114,114,0
<markup>Compton</markup>,227,120,120,1
Chairman,227,121,121,0
Melvin,227,122,122,0
Belich,227,123,123,0
Ernest,227,128,128,0
Sapieha,227,129,129,0
<markup>Compton</markup>,227,130,130,1
Sapieha,227,158,158,0
Energy,227,168,168,0
<markup>Compton</markup>,227,178,178,1
<markup>OAO Comstar United Telesystems</markup>,228,0,3,1
<markup>Digital Telephone Networks South</markup>,228,68,71,1
<markup>OAO Moscow City Phone</markup>,228,174,177,1
<markup>Deutsche Bank AG</markup>,228,93,95,1
Comstar United,228,1,2,0
Vladimir Yevtushenkov,228,11,12,0
Telephone Networks,228,69,70,0
<markup>OAO Svyazinvest</markup>,228,77,78,1
Russia The,228,81,82,0
<markup>Digital Telephone</markup>,228,83,84,1
Moscow City,228,175,176,0
Comstar,228,1,1,0
United,228,2,2,0
Yevtushenkov,228,12,12,0
<markup>Comstar</markup>,228,34,34,1
<markup>Comstar</markup>,228,59,59,1
Telephone,228,69,69,0
Networks,228,70,70,0
Selective,228,103,103,0
<markup>Comstar</markup>,228,112,112,1
<markup>Comstar</markup>,228,140,140,1
City,228,176,176,0
<markup>Comstar</markup>,228,180,180,1
